Dec 12,SirRuhu,#BoikotJNE
Dec 12,Ragnar Lothbrock,Gila gampang bgt ngatain radikal. Radikalnya dmna dan kenapa dah ? Sampe layanan jasa anter barang kayak gini kebawa2 isu SARA coy. kita2 ini kenapa sih ? Hoby bgt ribut.. say no to #BoikotJNE
Dec 12,J.A. Wijaya,Klo mang bener kyk gt utk apa gw pake jasa JNE yg kerjasama dg org2 radikal?  #BoikotJNE salam NKRI
Dec 12,@bayutriat,Lagi rame nih  #BoikotJNE #JNEkadrun
Dec 12,Kininnawa Jarlie Kaplin,#BoikotJNE #BoikotJNE
Dec 12,Ramos,Apaan ajg? Tbtb ada seruan #BoikotJNE lol wkw
Dec 12,Agung_cheryl,Pengajian rutin diisi Haikal yg sok ngustad  bidang jasa kok main pulitik #BoikotJNE
Dec 12,Jedi/Sith?,Fix! Dah kapok pake @JNE_ID gak percaya lagi  ternyata berafiliasi dg kelompok garis keras & intoleran  perusak tenun kebangsaan.  Lebih baik jalan agak jauh sedikit pake jasa kurir yg lain. Pas banget nih Harbolnas utk #BoikotJNE Bye...
Dec 12,Kininnawa Jarlie Kaplin,#BoikotJNE #BoikotJNE
Dec 12,Refangga Indonesian,#BoikotJNE
Dec 12,Kininnawa Jarlie Kaplin,#BoikotJNE #BlackListJNE
Dec 12,Al Qadrun,masih banyak alternatif pengiriman barang yg lebih bagus #BoikotJNE
Dec 12,INDONESIA MENANG,#BoikotJNE
Dec 12,Anus Boss Edan,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Dodi dbz,#BoikotJNE masih numero uno.. 
Dec 12,bambang sutijono,Jne KADRUN #BoikotJNE
Dec 12,paknetole,#BoikotJNE
Dec 12,Godel,Baiklah kalo begitu..denger ni yeee..ponakan ponakan  tante oom pakde bude  kakek nenek semuanya saudara ku mulai hari ini #BoikotJNE
Dec 12,Orang Ulu Borneo,Samaaa donk  #BoikotJNE
Dec 12,Yunus S,Ya allah... ternyatata selama ini???? Aku berjanji tidak akan JNE lagi mulai hari ini #BoikotJNE
Dec 12,Merlion Alpha 101,#BoikotJNE kadrun detect 
Dec 12,fullmoon,bukan cuma ngundang  ada baca si Kadrun ini punya saham  jadi harus buat saham ambruk dgn #BoikotJNE biar si kadrun gak dapat dividen lagi
Dec 12,Rioferdy,apakah ini relate kesini?  sc : pos #BoikotJNE
Dec 12,Kang Afiq,Ada apa ya? Kok bisa trending si tagar #BoikotJNE
Dec 12,Who~Am~I,byee byee jne  #StopJNEKadroen #BoikotJNE #JNEKadrun
Dec 12,Tian & EFa,parah ah  #BoikotJNE
Dec 12,Bingung banget mau ngapain,Jasa pengiriman barang yang ada JNE nya ga aku pilih lahh anjiing  #BoikotJNE
Dec 12,haris,#BoikotJNE kenapa? Wkk
Dec 12,wong Inyong,ada kadrun dibalik JNE  gw pasti #boikotJNE
Dec 12,Ronny Jaya,Saya tidak sudi ikut berkonstribusi untuk para Perusak Moral Bangsa...  Untuk Belanja online saya akan Pilih Kurir SELAIN JNE  @ShopeeCare @LazadaIDCare @TokopediaCare @bukalapak @BlibliCare #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,driver online,#BoikotJNE biar apa?
Dec 12,Calofy's Store ,"Hai kaka"" kalo gadapet iPhone aku jual cimol ori  keju  dan rawit loh. Bisa pesen di Toko aku di shopee dan bisa COD loh di daerah KB. Ragunan dan sekitarnya  https://shopee.co.id/product/39178852/6762946499?smtt=0.39180238-1605454743.9… . Thank you kak ditunggu pesanannya #PuncakShopee1212 #Shopee1212 #BoikotJNE"
Dec 12,Samuel Manalu,#BoikotJNE
Dec 12,Ronny Jaya,Saya tidak sudi ikut berkonstribusi untuk para Perusak Moral Bangsa...  Untuk Belanja online saya akan Pilih Kurir SELAIN JNE  @ShopeeCare @LazadaIDCare @TokopediaCare @bukalapak @BlibliCare #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,dewi kartika sari,#BOIKOTJNE
Dec 12,Masbejhoo,Alhamdulillah kemarin habis order pakai yg lain #BoikotJNE
Dec 12,dewi kartika sari,eh tetap saya #boikot kau #BOIKOTJNE  bagiku mending pakai jasa lain daripada jasa penghina banser pembela kadrun   selama ini aku hampir tiap hari ngirim barang pakai jasa JNE sekarang ogaaaaaaah
Dec 12,ah nashier,Owwwww.... #BoikotJNE
Dec 12,M Rizky,Oh jadi ada ustadz radikalnya . Jangan kasih kendorrrrr  #BoikotJNE
Dec 12,THE QUEEN IS BACK!,Idk sipaa yg ngide hashtag ini #BoikotJNE Apakah pesaing bisnis JNE membayar bzzr yg sama dg bzzrp atau org2 yg gampang ketrigger sm satu post? Yg kuat ya JNE  berbisnis di indonesia emang keras #belaJNE
Dec 12,@LoCkDoWn,Kampret Kadrun cek ini ya #BoikotJNE #StopPakaiJNE
Dec 12,Parkomburate-sipelebeguau,Mau kau dame jiwana  carik aja agamak yang inggak porlu di bela  Inik pastip akan marbawak jiwak jadik dame. Tolong jgn lagik dibilang #BoikotJNE   nantik dongan dongan hamu di switer inik yg karejo disanak dang boi lagi marswiteran
Dec 12,Caplin,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,ut®a Kalang,#JNEKadrun #BoikotJNE
Dec 12,Nasroelll Brebezzz,#BoikotJNE
Dec 12,Ronny Jaya,Setuju Banget...  #BoikotJNE
Dec 12,dewi kartika sari,aku pelanggan setia JNE mulai sekarang SIAP #BOIKOTJNE
Dec 12,Nasroelll Brebezzz,#BoikotJNE
Dec 12,Nasroelll Brebezzz,#BoikotJNE
Dec 12,bara-bara,Kalo ada foto2 rocky gerung di jne di passing yah nanti gua yg smash  #BoikotJNE
Dec 12,Cebby NKRI ,Ke AKU anku.  Fix #BoikotJNE
Dec 12,Grassroot Idealis, hastagh #BoikotJNE nya masih trending cuyyyy    rasain Lu...
Dec 12,piau gladstone,#BoikotJNE
Dec 12,Rizqi Romdhoni,Wah ditambah ada cuitan kayak gini dr @JNE_ID semakin mempertegas posisinya. #BoikotJNE
Dec 12,Mbak Ayune,Saatnya tlah tiba #BoikotJNE yg tdk pro NKRI
Dec 12,Drey,#BoikotJNE
Dec 12,DAMAILAH INDONESIA KU,Breaking news : kaum taikers gak terima junjungannya ngucapin ultah ke JNE  sekarang #BoikotJNE jadi trending topik.  Netizen :  EWOW 
Dec 12,Hakim,gegara tranding #BoikotJNE jadi inget barang kiriman saya pernah ilang senilai http://600rb.an giliran complain aturannya berbelit-belit lempar sana sini. dari gudang apa emang sengaja ditimbun? kejadian 4 bln lalu dan semenjak itu saya pindah ke @sicepat_ekspres
Dec 12,edi susanto,#BoikotJNE #BoikotJNE
Dec 12,tuwik,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Ales™,Waaaaaaahhhhh bara tau ane .....kaum redikel ada di dalam sini...!!!  Ayoooooo...#BoikotJNE
Dec 12,Grassroot Idealis,nyimak  dan belanja   tapi espedisinya gak akan pake @JNE_ID lagi ahh.   #BoikotJNE
Dec 12,Mbak Ayune,Tetep aja ngaddrun..  jejak digital membuktikan.  Yaudah kita #BoikotJNE yang pro pendakwah radikalis.   https://voi.id/berita/22785/dibilang-i-kadrun-i-oleh-warganet-jne-pilih-hapus-video-ucapan-hut-ke-30-dari-haikal-hassan…
Dec 12,Iwan Cipta Saputra,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,𝑲𝒂𝒏𝒈𝑴𝒖𝒔,Sekali lagi dah... #BoikotJNE
Dec 12,"gandhi what,s Up",@JNE_ID @JNECare #BoikotJNE
Dec 12,jangan percaya,wkwkwkwkwk trending pesanan #BoikotJNE
Dec 12,KORBAN BOBROKNYA PERLINDUNGAN TKI DI ARAB SAUDI,JNE pilihanku  kiriman lancar jaya    bodo amat yg  #BoikotJNE
Dec 12,"gandhi what,s Up",@JNECare @JNE_ID #BoikotJNE
Dec 12,Lenggo_geni,Jangan gunakan jasa @JNE_ID pendukukung teroris #BoikotJNE
Dec 12,蘇里亞 ,Untung dari awal gue pake J&T  ga pernah pake kurir kadrun itu  #BoikotJNE
Dec 12,ngacapruk,#BoikotJNE Jne antek  grombolan kadrun
Dec 12,TXTTWITTID,Laskaer Nasi Bungkus juga percaya BALIHO soalnya mereka juga melakukan tindakn dg mnyembah BALIHO   TAGARNYA MAKIN KEREN : #BoikotJNE
Dec 12,𝑲𝒂𝒏𝒈𝑴𝒖𝒔,Ooowh... ini toh... Ternyata eh ternyata... #BoikotJNE
Dec 12,Sundari bawe Benuaq,#BoikotJNE
Dec 12,ut®a Kalang,#BoikotJNE #JNEKadrun
Dec 12,Enggal Adityajaya,#BoikotJNE
Dec 12,tukang.bersyukure,jangan #BoikotJNE Soalnya paketku udh bbrp hari gak jalan
Dec 12,Pari Kesit 88,Sebenarnya Ga tega Mau Bilang #BoikotJNE #BoikotJNE
Dec 12,d2b,#BoikotJNE
Dec 12,seblakkuah,Iphone 11 pro ga terlalu tergiur karna banyak banget saingannya  tapi pas liat MAKE OVER diskon sampe 70% ingin kh check out semuaaaa... #Mmmh #BoikotJNE
Dec 12,Demang Mester,Sekarang lebih sering pakek siceprat... #BoikotJNE
Dec 12,rizal laode,#BoikotJNE
Dec 12,rizal laode,#BoikotJNE
Dec 12,Aztrans Tour Yogya,Ini tow Yg Support Acara nya Haikal @haikal_hassan .. Pantes Pada #BoikotJNE Taaakdeeer 3x
Dec 12,NdasMumet,#BoikotJNE
Dec 12,Liwarlangkar,"#BoikotJNE  Yang korupsi  Juliari Batubara.. Yang kabur  Harun Masiku.. Yang makar  Benny Wenda.. Yang dikejar-kejar  Habib Rizieq.. Yang ceramah dibilang teroris Yang bersenjata dibilang saudara dari timur Kerumunan dari mereka mah bebas    Jusuf Kalla "" Bisa hancur Negeri ini """
Dec 12,dee,ashiapp   sdh unchecked #BoikotJNE
Dec 12,zeopunk,Mungkin hanya persaingan bisnis pas ada bahan di racik deh  cobalah di lihat dari sudut pandang berbeda #BoikotJNE
Dec 12,rizal laode,#BoikotJNE
Dec 12,Hän Zaafer ➐,Up dulu ah masih anget! #BoikotJNE
Dec 12,Jail Gicu,#BoikotJNE
Dec 12,marsudin_sibarani,Bagi kiriman Barang Pesanan saya yang COD bila Pakai JNE akan saya Batalkan #BoikotJNE .
Dec 12,Suhadi,#BoikotJNE
Dec 12,TXTTWITTID,"Bhuahhahhahahahhaha.... Curutnya Cendana ngumpul dimari... Sorry Gw baru akun TWITTER gw....Dasar ONTA  : ""WOY GEROMBOLAN KADRUN-KADRUN PEMUJA BALIHO  AYO RAMAIKAN TAGAR #BoikotJNE ""  Mohon digaskeun : #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE  Jihahhahahhahahahhha"
Dec 12,ʇsǝiu iɹɐpɐpuǝOq,#BoikotJNE
Dec 12,chymudz,#BoikotJNE
Dec 12,d2b,#BoikotJNE
Dec 12,Ibupa888,Pindah ke #sicepat  buang jauh2 Pencinta Kadrun #BoikotJNE
Dec 12,Scorpio81,Fix gw uda ga mau pakai JNE lagi #BoikotJNE
Dec 12,Kelik Es ,#BoikotJNE
Dec 12,Jalu Pratidina,#BoikotJNE
Dec 12, Orang Awam ,Sundul lagi....  #BoikotJNE
Dec 12,Suhadi,Bye bye @JNE_ID #BoikotJNE
Dec 12,Hän Zaafer ➐,Hah? #BoikotJNE Gila luar biasa +62 dibilang anti islam tapi mayoritas muslim! Ga tau pikirannya gmn!! Mungkin maunya dia disetiap sektor perusahaan dinegri ini hanya boleh diisi oleh kelompoknya semata!! Buruan pindah ke mars!
Dec 12,Aditya P S,Ambil hikmah mungkin banyak yg boikot bukan hanya karena video kontroversi tapi karena pelayanan yang trus kalah saing dengan sicepat/anteraja atau bahkan dengan tiki sekalipun  semoga berbenah dan instrospeksi diri..terima kasih  #BoikotJNE
Dec 12,Scorpio81,Fix Uda males gw pake JNE  #BoikotJNE
Dec 12,Alpin pandi Mesatum,#BoikotJNE
Dec 12,sohe,#BoikotJNE 
Dec 12,nugroho,#BoikotJNE
Dec 12,maulagi,Dikit dikit boikot tegang amat jadi manusia   Ngaruh kaga  pusing sendiri iya #BoikotJNE
Dec 12,Don Carleone,Menjijikan tagar #BoikotJNE Rame cuman karna video ucapan selamat ulang tahun dari UAS aja. Kacau polarisasi masyrakat kita skrg.. Salahnya dimanaaaaaaaaaaa video ini? Gila residu pilpres 2019 gk ada abisnya.
Dec 12,Shonhaji Zuhri,Sebenernya akutu gak mau ikut²an #BoikotJNE sebab sdh menghapus postingan ucapan selamat ultah dari HH. Namun  berhubung muncul kembali postingan akun medsos JNE Sorogenen yg Rasisnya keterlaluan serta menghina Banser  mk mulai saat ini ga akan pakai jasa pengiriman JNE lagi. TTK
Dec 12,Christo Robertson,Katakan tidak pada @JNE_ID #BoikotJNE
Dec 12,Tukang Retweet,#BoikotJNE
Dec 12,machd10,#BoikotJNE
Dec 12,Azhar Mustofa,#BoikotJNE ini apaan sih kok rame  KUDET banget.  Cek ini aja yuk
Dec 12,Kopi Susu,#BoikotJNE #JNE30Tahun
Dec 12,Rizkya El Rumm,Wuihh .. haikal hasan langsung ganti wajah ... Krik krikkkk  Sudah mengudara boikotnya  #BoikotJNE
Dec 12,Aku Sondra,#BoikotJNE #KembaliKePosIndonesia
Dec 12,Laily,Bodo amat....#boikotJNE  Jejakmu sungguh tragis
Dec 12,jennirubi,Masih #BoikotJNE dong..
Dec 12,NdasMumet,Tapi boong  JNEKadrun #BoikotJNE
Dec 12,Ulandari,"#BoikotJNE katanya gak ikut politik  tapi malah terang""an endors wkwkwk"
Dec 12,marsudin_sibarani,Setuju untuk di Tindak lanjuti dan berikutnya #BoikotJNE .
Dec 12,Senopati Pamungkas,Fuck U Terorist #BoikotJNE
Dec 12,#SemestaBerkarya,Wah bisa maketin onta k negara asal y nih #BoikotJNE
Dec 12,Sihirput,Wkwkwkwk..kalau sudah begini pasti beneran nyungsep @JNE_ID #BoikotJNE
Dec 12,Supriadi Ma,#BoikotJNE
Dec 12,babyboyyy,Kenape si pada #BoikotJNE ??  Ada masalah ama pengiriman??   Mending follow dahh auto folbek
Dec 12,pembasmi para munafik,Say no to #BoikotJNE   SAY TO #tetapJNE
Dec 12,Ulandari,"#BoikotJNE katanya gak ikut politik  tapi malah terang""an endors wkwkwk"
Dec 12,marsudin_sibarani,Setuju untuk di Tindak lanjuti dan berikutnya #BoikotJNE .
Dec 12,Senopati Pamungkas,Fuck U Terorist #BoikotJNE
Dec 12,#SemestaBerkarya,Wah bisa maketin onta k negara asal y nih #BoikotJNE
Dec 12,Sihirput,Wkwkwkwk..kalau sudah begini pasti beneran nyungsep @JNE_ID #BoikotJNE
Dec 12,Supriadi Ma,#BoikotJNE
Dec 12,babyboyyy,Kenape si pada #BoikotJNE ??  Ada masalah ama pengiriman??   Mending follow dahh auto folbek
Dec 12,pembasmi para munafik,Say no to #BoikotJNE   SAY TO #tetapJNE
Dec 12,♚𝕎𝕒𝕟𝕕𝕖𝕣𝕖𝕣♚,Jangan ngiri ya...... secara Haikal pastilah bahagia dikelilingi 72 bidadari JNE.  Ehm........  #BoikotJNE
Dec 12,MazE°,Mulai sekarang gak akan pakai jasa kurir JNE  bau bau KADRUN sih #BoikotJNE
Dec 12,H . A . N . I,Kenapa sih #BoikotJNE
Dec 12,RAISYAELBIX,#BoikotJNE #BoikotJNE
Dec 12,Reza,Ini ngakak  #BoikotJNE ?? Gatau ya kalo jnt  sicepat dll itu anakan perusahaan jne???
Dec 12,Scorpio81,Good job broo #BoikotJNE
Dec 12,Cebby NKRI ,Bye.. Bye.. @JNE_ID  So Pasti #BoikotJNE
Dec 12,Rona Silitonga,Ikut lha #BoikotJNE
Dec 12,QNL,#BoikotJNE
Dec 12,goldstarjulius,Ada apa sih dengan #BoikotJNE
Dec 12,Cindy Ananda,Apasih kok rame bgt #BoikotJNE
Dec 12,MandorBohir,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE   Ben modyarrrrrrr sekaian 
Dec 12,Uyung,Anjir! pantes aja paketan gua mangkrak satu minggu  sampe sekarang belum sampe juga. Taunya lagi rame tagar ginian #BoikotJNE. Woy! @JNE_ID ini gimana paketan gua udah mau hampir seminggu lebih nih ah ngehe!
Dec 12,Kadrun bego garis keraz,Wkwkkwk udh ketangkep basah pro kadrun skrng baru ngomong merangkul semua  jejak digital dimana2 min... munafik..!!! Wkwkkwk #BoikotJNE maknyosss
Dec 12,Lebah Ganteng,So soan mau #BoikotJNE udah tau rumah lu di plosok   yg bisa dijangkau sma tiki pos doang..  pake tiki&pos lu juga kurang percaya kan wkwk
Dec 12,Arjo Jegeg,Paraaaahhh   Udah lama kok baru kebongkar   #BoikotJNE
Dec 12,Scorpio81,Good broo  Fix gw ga mau pake JNE lagi #BoikotJNE
Dec 12,joclub_70,#BoikotJNE  maaf anda sudah mengecewakan
Dec 12,Remen_ndalu,. . . #BoikotJNE
Dec 12,Bendrat,hmmm kog bisa pas bnget ya 1212 rame tagar #BoikotJNE
Dec 12,Dyinnn,#BoikotJNE
Dec 12,Tama,Yg namanya jasa kurir pasti ada plus-minusnya masing2. Gak ada yg sempurna. Tapi kalo ngasi panggung sama perusuh itu gak bisa ditawar lagi #BoikotJNE @JNE_ID
Dec 12,ғᴏʀᴛɪs ᴇᴛ ʟɪʙᴇʀ,#BoikotJNE
Dec 12,daster bodas,#BoikotJNE ok mulai skrg semua pesanan gw yg d @ShopeeID @tokopedia gak bakalan pake jasa @JNE_ID
Dec 12,william,#BoikotJNE
Dec 12,Agacigi,Saya tetap setia pakai jne  #tetappakaiJNE #BoikotJNE  Kangen non muslim yang dulu. yang toleransinya masih tinggi. yang ngga pernah permasalahin adzan karena mereka tahu mereka di lingkungan mayoritas muslim dan ngga pernah menghina ulama
Dec 12,iwanasution,Alhamdulillah #BoikotJNE
Dec 12,MazE°,Oke fix #BoikotJNE Bau bau kadrun
Dec 12,Icha18,Jgn sampe dukung kaum radikal ya min   bakal hancur itu perusahaan   aku mulai sekarang beralih penuh padamu @sicepat_ekspres #BoikotJNE
Dec 12,Rita Wati,#BoikotJNE
Dec 12,Anung un rama,#BoikotJNE
Dec 12,Gatot Putra Subroto,#BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Netijen Blitar Selatan,JNE itu apa sih.... kog rewel gitu...  #BoikotJNE
Dec 12,Ken Hans,Sudah cukup min penjelasanmu. tak perlu menjelaskan dgn merangkul semua golongan bila ternyata beraliansi dg kelompok intoleran. Jejak Digital memang kejam min.  Fix #BoikotJNE
Dec 12,Tama,Bukan masalah cebong-kadrun atau persaingan bisnis. Perusuh negara gak boleh dikasi panggung! #BoikotJNE @JNE_ID
Dec 12,Dhrt Stdj,Hancurkan Radikalisme  Nusantara Bersatu !! #BoikotJNE
Dec 12,usersilvana,#BoikotJNE
Dec 12,nilasari,#BoikotJNE
Dec 12,Donrachmano,Ternyata ya. Gue sama circle gue putus sama lo jne #BoikotJNE
Dec 12,nilasari,PENGKHIANAT #BoikotJNE
Dec 12,Speed7,#BoikotJNE
Dec 12,Sandra Odang,kenapa #boikotjne jadi trending?
Dec 12,Joko p (Jkp),#BoikotJNE
Dec 12,ʙᴀɴɢ ᴇʟʟᴏ,Drama apalagi ini Ya Allah  #SAYNOTOBOIKOT #BoikotJNE
Dec 12,Rita Wati,#BoikotJNE
Dec 12,alexander sakti,#BoikotJNE  Fix  mulai hari ini saya gabakal pke jasa JNE lagi. #BoikotJNE
Dec 12,John Locke,Penerima meninggal dunia  #BoikotJNE #Shopee1212 #CHECKOUT
Dec 12,Lelanang_ratry,Kami :     - Kaum rebahan    - Belum berguna bagi nusa bangsa    - Hanya berguna saat ada Emak    - Tapi kami pancasilais  #BoikotJNE #sayamautobat
Dec 12,Gemal Davinza,Pas ngirim paket malah ilang #BoikotJNE
Dec 12,Joko p (Jkp),#BoikotJNE
Dec 12,ʙᴀɴɢ ᴇʟʟᴏ,Drama apalagi ini Ya Allah  #SAYNOTOBOIKOT #BoikotJNE
Dec 12,Rita Wati,#BoikotJNE
Dec 12,alexander sakti,#BoikotJNE  Fix  mulai hari ini saya gabakal pke jasa JNE lagi. #BoikotJNE
Dec 12,John Locke,Penerima meninggal dunia  #BoikotJNE #Shopee1212 #CHECKOUT
Dec 12,Lelanang_ratry,Kami :     - Kaum rebahan    - Belum berguna bagi nusa bangsa    - Hanya berguna saat ada Emak    - Tapi kami pancasilais  #BoikotJNE #sayamautobat
Dec 12,Gemal Davinza,Pas ngirim paket malah ilang #BoikotJNE
Dec 12,Rita Wati,#BoikotJNE
Dec 12,pitta,Shopee lagi take down gak bisa checkout tapi barang2nya pada habiss siapa yang beli heh apakah makhluk2 dari alam lain juga turut membeli #PuncakShopee1212 #Shopee1212 #BoikotJNE
Dec 12,marsudin_sibarani,Tak Perlu pikir dan lihat masa lalunya  #BoikotJNE
Dec 12,Mutanjava,#BoikotJNE  udah jadi Kadrun soalny..bahaya.
Dec 12,Ragil | Gue tetap kampret,Miluan ah #BoikotJNE 
Dec 12,♤bdull♤ti€F R♤chiM ♤l R♤$¥iD ,Sekali boikot tete boikot..!!! Jangan lagi kite make jase JNE..!!! Kalo kite masih make jase JNE  berarti tanpa kite sadari kite udeh ngasih makan kelompoknye kadrun..!!! #BoikotJNE
Dec 12,Brawzl D a.k.a. Danny B...,Tiki dan jne masih satu group kah? Apa sudah pisah?  #BoikotJNE
Dec 12,Vine Wine,#BoikotJNE
Dec 12,Wangetarrr,#BoikotJNE  Udh d gaungkan apeluapelu
Dec 12,BambangMbelu,Ribet #BoikotJNE
Dec 12,Jihad Basmi HTI,Kapok pakai JNE  dadaaaaaaa... #BoikotJNE
Dec 12,Ķàņğ ČäbůĽ,#BoikotJNE
Dec 12,Bayu Ginting,Kutukupret...#BoikotJNE  kadrun semua isinya...
Dec 12,kang galon,#MMH #BoikotJNE
Dec 12,tukang air,setuju... yg pake ngustads intoleran berarti dia pendukung intoleransi. #BoikotJNE cari makan dari nkri tapi ngasi makan perongrong nkri  kan bangsat namanya.
Dec 12,DayakBentian,#BoikotJNE
Dec 12,Hariannie,#BoikotJNE
Dec 12,ℝ𝖊𝖎 𝔾𝖗𝖆𝖓𝖎𝖗𝖔,Maaf selalu menjadi yg terakhir  #BoikotJNE
Dec 12,fnu windianto,Lebih baik END dgn JNE...#BoikotJNE
Dec 12,Jarojak,Semoga tweet ini segera diklarifikasi fihak @JNE_ID kalau tdk benar2 mau di #BoikotJNE
Dec 12,Ribando,#BoikotJNE
Dec 12,Vine Wine,#BoikotJNE
Dec 12,s,#PuncakShopee1212 #BoikotJNE Sicepat Error Checkout Saldo Shopeepay Cukup  https://twitter.com/sundobi/status/1332369602748112896/video/1…
Dec 12,BangBangTuT,#BoikotJNE
Dec 12,kongToto,#BoikotJNE
Dec 12,Nadia,Terlalu sibuk dengan #BoikotJNE   Shopee  dan iPhone. Gua mau ngasih racun buat warga bekasi
Dec 12,HeNk,#BoikotJNE
Dec 12,Weryo(1),Sudahlah min. Apapun itu jika ada kadrunnya  minimal saya dan keluarga saya akan memboikot nya. Maaf ya..  Bye... #BoikotJNE
Dec 12,Ribando,#BoikotJNE
Dec 12,Wangetarrr,Jàngan2...bnyak Kadrunizta..màkanya ada tagar #BoikotJNE
Dec 12,Jonh,udah terlambat min.... gue udh uninstall  dan #BoikotJNE  lanjut... banyak forwarder/city courier lain yg lbh baik....
Dec 12,AMAN Da1,#BoikotJNE
Dec 12,Refta Vietha,Ketika semua #boikotJNE q dah lma bgt ganti si cepat ninja ma pos  lebih murah  cepat dan gak remuk Udah nungguin promo eh barang yg terkirim bagus sampe rumah ancur
Dec 12,D'Dennizer,mulai tadi sore sdh boikot @JNE_ID . 12.12 pindah pengiriman yg lainnya. #BoikotJNE
Dec 12,joy,#BoikotJNE
Dec 12,Mbak Popcorn Caramel,Ada apa ini tiba2 #BoikotJNE ? Saya sih emang udah lama buanget gapake ekspedisi itu
Dec 12,Minal007,Hilih najis wong gk ngerti ilmu blas go panutan #BoikotJNE
Dec 12,Mamun Razaq ,#BoikotJNE Bukan ucapan dari tokonya yg kami permasalahkan  tp lebih parah lagi  pengisi pengajinya dari kaum ahli hoax dan pemecah belah umat.  Respons Lengkap JNE soal #BoikotJNE Trending di Twitter
Dec 12,ACI (Aku Cinta Indonesia)#PancasilaBentengNKRI,#BoikotJNE
Dec 12,SADA,@JNE_ID Cinta ya sama ulama radikal. Stop bermitra dgn @JNE_ID #BoikotJNE
Dec 12,Fitrianirukani,Wajib pindah #BoikotJNE
Dec 12,Anugrah Widyo,@JNE_ID tidak ada tempat untuk kaum intoleran di bumi Indonesia.  #BoikotJNE
Dec 12,B A G U S,Udah dari kemarin2 gw ga bakalan mau lg punya urusan lg sm yg ga jelas & ga punya tanggung jawab. Dan sekarang ALHAMDULILLAH trending: #BoikotJNE
Dec 12,Receh12345,So so an #BoikotJNE ntar juga make @JNE_ID lagi lu pada  Emosi ma bego beda tipis !!!  we  u @JNE_ID 
Dec 12,Ngawur,Percuma #BoikotJNE . Kamu kyak sering ngirim barang aja.
Dec 12,Joey,Oke kalo memang ini benar ya #BoikotJNE
Dec 12,Itea,#BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Heibill,Modyaaarrr lo  #BoikotJNE
Dec 12,Tika Kania's,Kok di boikot? Kasian kurir2nya.. #BoikotJNE
Dec 12,Ankel Opa,Selama ini kita di daerah Kalimantan menggunakan jasa JNE. Ikutan ah #BoikotJNE
Dec 12,hey!,#BoikotJNE
Dec 12,Suhadi,Pake lainnya #BoikotJNE
Dec 12,jantuk,#BoikotJNE
Dec 12,Minal007,#BoikotJNE
Dec 12,Sabath_182,Perlu bangeet... #BoikotJNE #BoikotJNE
Dec 12,Nada Kuker,wong kalongan toh  #jnesorogenen kemlitine pok #BoikotJNE
Dec 12,be-alone bismillah Gas ,#BoikotJNE #BoikotJNE #BoikotJNE    ....
Dec 12,ICHSAN,#BoikotJNE
Dec 12,M371K solo,#BoikotJNE milik kadrun
Dec 12,Anugrah Widyo,#BoikotJNE
Dec 12,Yesterday Afternoon Boy,#BoikotJNE dah gw
Dec 12,g_fear,Jangan2 rijik bisa ngabur ga ketauan krn dikirim via paket JNE  #BoikotJNE #JNEKadrun
Dec 12,Sabath_182,Sorogenen jogja kuwi bro? #BoikotJNE #BoikotJNE
Dec 12,Pecicilan,Mendingan fokus bisnis aje yg bener ga usah munculin tokoh2 yg kontrasepsi eh kontroversi  jadi kena deh #BoikotJNE
Dec 12,Suhadi,#BoikotJNE
Dec 12,Anugrah Widyo,#BoikotJNE   auto ganti yg lain
Dec 12,calon_bapakkos,ada apa sih  #BoikotJNE
Dec 12,Cheche_Charo,Maaf telat! Bye @JNE_ID #BoikotJNE
Dec 12,Wan Abu #LawanRadikalisme,Wah ternyata kadal semua ya! #BoikotJNE
Dec 12,Susilo Robert,#BoikotJNE
Dec 12,Lukas Carone,#BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE #BoikotJNE
Dec 12,Hery Budiman,detik ini juga ayo #BoikotJNE
Dec 12,alfan scooterholic,Ada apa dengan jane #BoikotJNE
Dec 12,Arul bG,#BoikotJNE
Dec 12,Vine Wine,#BoikotJNE
